,player_id,name_first,name_last,country,current_elo,matches_played,peak_elo,peak_elo_date
56405,204302,Juan Ignacio,Seminara,ARG,1500,0,1500,N/A
56406,204303,Carl,Ghossoub,LIB,1500,0,1500,N/A
56407,204304,Mahmoud,Khalifa,UAE,1500,0,1500,N/A
56408,204305,Philipp,Zelder,GER,1500,0,1500,N/A
56409,204306,Murilo,Souza,BRA,1500,0,1500,N/A
56410,204307,Brock,Mustard,NZL,1500,0,1500,N/A
56411,204308,Kyle Duncan,August,NZL,1500,0,1500,N/A
56412,204309,Marin,Markovich,NZL,1500,0,1500,N/A
56413,204310,Matt,Long,USA,1500,0,1500,N/A
56414,204311,Andrew,Mazlin,USA,1500,0,1500,N/A
56415,204312,Rick,Simeon,USA,1500,0,1500,N/A
56416,204313,Dennis,Lutjohann,NED,1500,0,1500,N/A
56417,204314,Maurice,Van Leeuwen,NED,1500,0,1500,N/A
56418,204315,Tim,Sommer,GER,1500,0,1500,N/A
56419,204316,Philipp,Overdiek,GER,1500,0,1500,N/A
56420,204317,Lars Joern,Berger,GER,1500,0,1500,N/A
56421,204318,Christian,Knoop,GER,1500,0,1500,N/A
56422,204319,Stephane,Harhots,UKR,1500,0,1500,N/A
56423,204320,David,Gaboreau,FRA,1500,0,1500,N/A
56424,204321,Jean Hubert,Genevay,FRA,1500,0,1500,N/A
56425,204322,Jerome,Eraud,FRA,1500,0,1500,N/A
56426,204323,Guillaume,Vidallet,FRA,1500,0,1500,N/A
56427,204324,Pablo,Richard,SUI,1500,0,1500,N/A
56428,204325,Carsten,Storm Thorstensen,NOR,1500,0,1500,N/A
56429,204326,Mohamed,Dawoudi,EGY,1500,0,1500,N/A
56430,204327,Marc,Villacampa Roses,ESP,1500,0,1500,N/A
56431,204328,Raffaele,Cimadon,ITA,1500,0,1500,N/A
56432,204329,Claudio,Rosini,ITA,1500,0,1500,N/A
56433,204330,Danilo,Randazzo,ITA,1500,0,1500,N/A
56434,204331,Sergio,Tarquino,ITA,1500,0,1500,N/A
56435,204332,Aleksander,Engevold,NOR,1500,0,1500,N/A
56436,204333,Alen,Haluzan,CRO,1500,0,1500,N/A
56437,204334,Bojan,Kovac,CRO,1500,0,1500,N/A
56438,204335,Pavel,Tartasyuk,UKR,1500,0,1500,N/A
56439,204336,Christopher,Parker,GBR,1500,0,1500,N/A
56440,204337,Batikan,Colpan,TUR,1500,0,1500,N/A
56441,204338,Peter,Kalogeropoulos,GRE,1500,0,1500,N/A
56442,204339,Atanas,Rangelov,BUL,1500,0,1500,N/A
56443,204340,Pavlos,Stefanidis,GRE,1500,0,1500,N/A
56444,204341,Paolo,Della Penna,ITA,1500,0,1500,N/A
56445,204342,Albert,Modul,ESP,1500,0,1500,N/A
56446,204343,Gerard,Rabell,ESP,1500,0,1500,N/A
56447,204344,Bogdan George,Tronciu,ROU,1500,0,1500,N/A
56448,204345,Daniele,Moretti,ITA,1500,0,1500,N/A
56449,204346,Marek,Vojacek,CZE,1500,0,1500,N/A
56450,204347,Jonathan,Maskens,GBR,1500,0,1500,N/A
56451,204348,Marc,Hill,USA,1500,0,1500,N/A
56452,204349,Piotr,Obuchowicz,POL,1500,0,1500,N/A
56453,204350,Francesco,Degli Angeli,ITA,1500,0,1500,N/A
56454,204351,Vjekoslav,Stipanic,SCG,1500,0,1500,N/A
56455,204352,Leonardo,Morandini,ITA,1500,0,1500,N/A
56456,204353,Miha,Lavrgna,SLO,1500,0,1500,N/A
56457,204354,Matej,Nemec,SLO,1500,0,1500,N/A
56458,204355,Antonio,Robertson,USA,1500,0,1500,N/A
56459,204356,Sinan,Goncu,TUR,1500,0,1500,N/A
56460,204357,Gianni,Schianchi,ARG,1500,0,1500,N/A
56461,204358,Agustin,Serenelli,ARG,1500,0,1500,N/A
56462,204359,Jaime,Viana,BRA,1500,0,1500,N/A
56463,204360,Bruno,Echer,BRA,1500,0,1500,N/A
56464,204361,Kenta,Inaba,JPN,1500,0,1500,N/A
56465,204362,Yoshitaka,Masuda,JPN,1500,0,1500,N/A
56466,204363,Yuuta,Yamamoto,JPN,1500,0,1500,N/A
56467,204364,Tomohiro,Mori,JPN,1500,0,1500,N/A
56468,204365,Yuto,Koide,JPN,1500,0,1500,N/A
56469,204366,Yusuke,Anada,JPN,1500,0,1500,N/A
56470,204367,Akio,Toyonaga,JPN,1500,0,1500,N/A
56471,204368,Yuichiro,Hama,JPN,1500,0,1500,N/A
56472,204369,Takafumi,Imadegawa,JPN,1500,0,1500,N/A
56473,204370,Yuichi,Yoneyama,JPN,1500,0,1500,N/A
56474,204371,Akira,Shinya,JPN,1500,0,1500,N/A
56475,204372,Atushi,Kitamura,JPN,1500,0,1500,N/A
56476,204373,Joo Seung,Park,KOR,1500,0,1500,N/A
56477,204374,Yong Kyun,Yang,KOR,1500,0,1500,N/A
56478,204375,Dong Seob,Shin,KOR,1500,0,1500,N/A
56479,204376,Jeong Hyo,Lee,KOR,1500,0,1500,N/A
56480,204377,Tahir,Etrane,MAR,1500,0,1500,N/A
56481,204378,Abdelkrim,Rachid,MAR,1500,0,1500,N/A
56482,204379,Gabriel,Coren,USA,1500,0,1500,N/A
56483,204380,Dan,Siari,USA,1500,0,1500,N/A
56484,204381,Christopher,Snoap,USA,1500,0,1500,N/A
56485,204382,John,Setticerze,USA,1500,0,1500,N/A
56486,204383,Boris,Barrios,VEN,1500,0,1500,N/A
56487,204384,Paul,Valenti,USA,1500,0,1500,N/A
56488,204385,Eymen,Ghanoudi,TUN,1500,0,1500,N/A
56489,204386,Gabor,Hars,HUN,1500,0,1500,N/A
56490,204387,Tamas,Dobrotka,HUN,1500,0,1500,N/A
56491,204388,Dominik,Schwerdtfeger,GER,1500,0,1500,N/A
56492,204389,Arnaldo,Maglione,VEN,1500,0,1500,N/A
56493,204390,Matthew,Metully,USA,1500,0,1500,N/A
56494,204391,Patrick,Morris,USA,1500,0,1500,N/A
56495,204392,Eduardo,Elizondo,MEX,1500,0,1500,N/A
56496,204393,Kuty,Vazana,ISR,1500,0,1500,N/A
56497,204394,Marco,Taccalite,ITA,1500,0,1500,N/A
56498,204395,Gerald,Mathews,USA,1500,0,1500,N/A
56499,204396,Arief,Darmawan,INA,1500,0,1500,N/A
56500,204397,Mohammad,Syahid,INA,1500,0,1500,N/A
56501,204398,Jemi,Majampoh,INA,1500,0,1500,N/A
56502,204399,Ahmad,Mu Tamir,INA,1500,0,1500,N/A
56503,204400,Fadi,Haddad,LIB,1500,0,1500,N/A
56504,204401,Elie,Mohasseb,LIB,1500,0,1500,N/A
56505,204402,Felix,Assad,LIB,1500,0,1500,N/A
56506,204403,Hachem,Hachem,LIB,1500,0,1500,N/A
56507,204404,Andrea,Travaglini,ITA,1500,0,1500,N/A
56508,204405,Marc,Fischer,GER,1500,0,1500,N/A
56509,204406,Paolo,Cavazzoli,ITA,1500,0,1500,N/A
56510,204407,Luca,Orlandini,ITA,1500,0,1500,N/A
56511,204408,Jon,Hayes,GBR,1500,0,1500,N/A
56512,204409,Sebastian,Schlosser,GER,1500,0,1500,N/A
56513,204410,Frank,Ockenfeld,GER,1500,0,1500,N/A
56514,204411,Petr,Grigorev,RUS,1500,0,1500,N/A
56515,204412,Tomas,Urban,CZE,1500,0,1500,N/A
56516,204413,Moritz,Nonnenkamp,GER,1500,0,1500,N/A
56517,204414,Marcus,Wagstaff,GBR,1500,0,1500,N/A
56518,204415,Andrew,Watts,GBR,1500,0,1500,N/A
56519,204416,Kevin,Krajewski,GER,1500,0,1500,N/A
56520,204417,Alexander,Scheidgen,GER,1500,0,1500,N/A
56521,204418,Rastislav,Relic,SCG,1500,0,1500,N/A
56522,204419,Ninoslav,Knapic,CRO,1500,0,1500,N/A
56523,204420,Tin,Pongracic,CRO,1500,0,1500,N/A
56524,204421,Konstantin,Milgram,RUS,1500,0,1500,N/A
56525,204422,Florian,Niederloehne,GER,1500,0,1500,N/A
56526,204423,Dennis,Schwarz,GER,1500,0,1500,N/A
56527,204424,Michal,Koziarek,POL,1500,0,1500,N/A
56528,204425,Pelayo,Berjano Tartiere,ESP,1500,0,1500,N/A
56529,204426,Javier,Martinez,ESP,1500,0,1500,N/A
56530,204427,Daniel,Piquero,ESP,1500,0,1500,N/A
56531,204428,Robert,Kaneary,CAN,1500,0,1500,N/A
56532,204429,Alexander,Panasik,BLR,1500,0,1500,N/A
56533,204430,Thomas,De Jong,NED,1500,0,1500,N/A
56534,204431,Farsad,Zoroofchi,GER,1500,0,1500,N/A
56535,204432,Vincent,Guyenne,FRA,1500,0,1500,N/A
56536,204433,Ivan,Thomann Luttenauer,FRA,1500,0,1500,N/A
56537,204434,Julien,Toniutti,FRA,1500,0,1500,N/A
56538,204435,Fabien,Guiyoule,FRA,1500,0,1500,N/A
56539,204436,Nils Magnus,Iwdal,SWE,1500,0,1500,N/A
56540,204437,Marcus,Filipek,SWE,1500,0,1500,N/A
56541,204438,Fredric,Sandberg,SWE,1500,0,1500,N/A
56542,204439,Patrik,Kullman,SWE,1500,0,1500,N/A
56543,204440,Patrik,Eberle,GER,1500,0,1500,N/A
56544,204441,Tom,Van Ooij,NED,1500,0,1500,N/A
56545,204442,Magino,Marvaux Cochet,FRA,1500,0,1500,N/A
56546,204443,Robin,Thiberg,SWE,1500,0,1500,N/A
56547,204444,Christoffer,Wannberg,SWE,1500,0,1500,N/A
56548,204445,Mahir,Karaman,SWE,1500,0,1500,N/A
56549,204446,Johan,Gabrielsson,SWE,1500,0,1500,N/A
56550,204447,Carl Johan,Rippe,SWE,1500,0,1500,N/A
56551,204448,Rickard,Jovic,SWE,1500,0,1500,N/A
56552,204449,Simon,Lundin,SWE,1500,0,1500,N/A
56553,204450,Catalin Marian,Cotora,ROU,1500,0,1500,N/A
56554,204451,Vladimir,Dembinski,ROU,1500,0,1500,N/A
56555,204452,Mihai,Ciulea,ROU,1500,0,1500,N/A
56556,204453,Razvan,Codos,ROU,1500,0,1500,N/A
56557,204454,Valentin,Neacsu,ROU,1500,0,1500,N/A
56558,204455,Laszlo,Pirok,HUN,1500,0,1500,N/A
56559,204456,Mauro,Sarnella,ITA,1500,0,1500,N/A
56560,204457,Leonardo,Santangelo,ITA,1500,0,1500,N/A
56561,204458,William,Auger,GBR,1500,0,1500,N/A
56562,204459,Guy,Stebbings,GBR,1500,0,1500,N/A
56563,204460,Alistair,Cernik,GBR,1500,0,1500,N/A
56564,204461,Andreas,Ebrahimzadeh,GER,1500,0,1500,N/A
56565,204462,Carl,Lie,SWE,1500,0,1500,N/A
56566,204463,Kareem,Halaby,EGY,1500,0,1500,N/A
56567,204464,Guido,Sola,ARG,1500,0,1500,N/A
56568,204465,Manuel,Astrada,ARG,1500,0,1500,N/A
56569,204466,Gonzalo,Ocano,ARG,1500,0,1500,N/A
56570,204467,Federico,Notrica,ARG,1500,0,1500,N/A
56571,204468,Ignacio,Treglia,ARG,1500,0,1500,N/A
56572,204469,Andres,Flores,BOL,1500,0,1500,N/A
56573,204470,Petr,Baco,CZE,1500,0,1500,N/A
56574,204471,Ronny,Ndinya,KEN,1500,0,1500,N/A
56575,204472,Medour,Rusthei,SUD,1500,0,1500,N/A
56576,204473,Waleed,Grif,SUD,1500,0,1500,N/A
56577,204474,Andri,Cubung,INA,1500,0,1500,N/A
56578,204475,Johanes,Indra Tolip,INA,1500,0,1500,N/A
56579,204476,Alvin Putra,Kurniawan,INA,1500,0,1500,N/A
56580,204477,Sonny,Purnomo,INA,1500,0,1500,N/A
56581,204478,Rendy,Reo Rampen,INA,1500,0,1500,N/A
56582,204479,Tirta,Ismaya,INA,1500,0,1500,N/A
56583,204480,Oki,Nurachman,INA,1500,0,1500,N/A
56584,204481,William,Chandra Tjong,INA,1500,0,1500,N/A
56585,204482,Regan,Hilarius,INA,1500,0,1500,N/A
56586,204483,Edilson,Silva,BRA,1500,0,1500,N/A
56587,204484,Cesar,Oliveira,BRA,1500,0,1500,N/A
56588,204485,Gustavo,Schaefer,BRA,1500,0,1500,N/A
56589,204486,Hans,Koser,URU,1500,0,1500,N/A
56590,204487,Carlo,Del Prete,ITA,1500,0,1500,N/A
56591,204488,Riccardo,Farci,ITA,1500,0,1500,N/A
56592,204489,Jonay,Cantero Contreras,ESP,1500,0,1500,N/A
56593,204490,Arturo,Di Filippo,ITA,1500,0,1500,N/A
56594,204491,Colin,Mascall,CAN,1500,0,1500,N/A
56595,204492,Andrea,Trono,ITA,1500,0,1500,N/A
56596,204493,Karim,Ahmad,BEL,1500,0,1500,N/A
56597,204494,Daniel,Lago Gonzalez,ESP,1500,0,1500,N/A
56598,204495,Angel,Garcia Martinez,ESP,1500,0,1500,N/A
56599,204496,Shay,Sagie,ISR,1500,0,1500,N/A
56600,204497,Itai,Yaka,ISR,1500,0,1500,N/A
56601,204498,Marko,Toic,CRO,1500,0,1500,N/A
56602,204499,Tim,Low,AUS,1500,0,1500,N/A
56603,204500,James,Cagliarini,AUS,1500,0,1500,N/A
56604,204501,Tristan,Enright,AUS,1500,0,1500,N/A
56605,204502,Oteng,Molomo,BOT,1500,0,1500,N/A
56606,204503,Tshepang,Tlhankane,BOT,1500,0,1500,N/A
56607,204504,Forward,Moyo,ZIM,1500,0,1500,N/A
56608,204505,Eric,Mpofu,ZIM,1500,0,1500,N/A
56609,204506,Bradwin,Williams,RSA,1500,0,1500,N/A
56610,204507,Dan,Stoner,GBR,1500,0,1500,N/A
56611,204508,Chad,Becker,USA,1500,0,1500,N/A
56612,204509,Jarred,Diepraam,RSA,1500,0,1500,N/A
56613,204510,Jhonny,Figueroa,VEN,1500,0,1500,N/A
56614,204511,Juan,Abuchaibe,COL,1500,0,1500,N/A
56615,204512,Gabriel,Perez Correa,ESP,1500,0,1500,N/A
56616,204513,Giri,Sitham,MAS,1500,0,1500,N/A
56617,204514,Juan Carlos,Vazquez Bonilla,MEX,1500,0,1500,N/A
56618,204515,Christian,Warnholtz Turban,MEX,1500,0,1500,N/A
56619,204516,Sumit,Choudhary,IND,1500,0,1500,N/A
56620,204517,Radek,Pivonka,CZE,1500,0,1500,N/A
56621,204518,Ricardo,Palm,VEN,1500,0,1500,N/A
56622,204519,Omar Alejandro,Carrasco Perrozzi,VEN,1500,0,1500,N/A
56623,204520,Martin,Motalbett,ARG,1500,0,1500,N/A
56624,204521,Daniel,Kristiansen,NOR,1500,0,1500,N/A
56625,204522,Francis,Sanchinelli,GUA,1500,0,1500,N/A
56626,204523,Alexander,Wieland Castillo,MEX,1500,0,1500,N/A
56627,204524,Rafael,Cervantes,MEX,1500,0,1500,N/A
56628,204525,Raul,Villalbazo,MEX,1500,0,1500,N/A
56629,204526,James,Wong,AUS,1500,0,1500,N/A
56630,204527,Jonathan,Banos,MEX,1500,0,1500,N/A
56631,204528,Robert,Foy,NZL,1500,0,1500,N/A
56632,204529,Patrick,Metham,NZL,1500,0,1500,N/A
56633,204530,Lahcen,Sbika,MAR,1500,0,1500,N/A
56634,204531,Karim,Bichra,MAR,1500,0,1500,N/A
56635,204532,Faical,Karkouda,MAR,1500,0,1500,N/A
56636,204533,Mostafa,Jaouhari,MAR,1500,0,1500,N/A
56637,204534,Jose,Zaatini,VEN,1500,0,1500,N/A
56638,204535,Indiana,Pratt,DEN,1500,0,1500,N/A
56639,204536,Rehman,Esmail,CAN,1500,0,1500,N/A
56640,204537,Sam,Huffman,USA,1500,0,1500,N/A
56641,204538,Sergio,Sabadello,ARG,1500,0,1500,N/A
56642,204539,Gunther,Fercher,AUT,1500,0,1500,N/A
56643,204540,Frans,Folkvord,NED,1500,0,1500,N/A
56644,204541,Robert,Van Ewijk,NED,1500,0,1500,N/A
56645,204542,Jonathan,Askey,GBR,1500,0,1500,N/A
56646,204543,Xavier,Garcia Parra,ESP,1500,0,1500,N/A
56647,204544,Giovanne,Ballarin,BRA,1500,0,1500,N/A
56648,204545,Ivo,Padjen,CRO,1500,0,1500,N/A
56649,204546,Felix,Remmers,GER,1500,0,1500,N/A
56650,204547,Sergio,Rizzo,ITA,1500,0,1500,N/A
56651,204548,M,Ishidu,JPN,1500,0,1500,N/A
56652,204549,A,Mizuno,JPN,1500,0,1500,N/A
56653,204550,M,Uetsuji,JPN,1500,0,1500,N/A
56654,204551,Unknown,Garcia Cors,,1500,0,1500,N/A
56655,204552,Estaban,Reyes,MEX,1500,0,1500,N/A
56656,204553,Peter,Gerads,NED,1500,0,1500,N/A
56657,204554,John,Joyce,USA,1500,0,1500,N/A
56658,204555,Tom,Porter,USA,1500,0,1500,N/A
56659,204556,Steve,Casati,USA,1500,0,1500,N/A
56660,204557,Brian,Mcnamee,AUS,1500,0,1500,N/A
56661,204558,Lars,Roos,,1500,0,1500,N/A
56662,204559,Unknown,Gynaudi,,1500,0,1500,N/A
56663,204560,J,Sorensen,,1500,0,1500,N/A
56664,204561,P,Krajcik,USA,1500,0,1500,N/A
56665,204562,Len,Allen,USA,1500,0,1500,N/A
56666,204563,S,Anadian,IND,1500,0,1500,N/A
56667,204564,James,Yarbrough,USA,1500,0,1500,N/A
56668,204565,X,Pryadarsi,IND,1500,0,1500,N/A
56669,204566,John,Mayotte,USA,1500,0,1500,N/A
56670,204567,Jim,Ratliff,,1500,0,1500,N/A
56671,204568,Turner,Ragsdale,USA,1500,0,1500,N/A
56672,204569,Marco,Novelo,MEX,1500,0,1500,N/A
56673,204570,Jerry,Wheeler,USA,1500,0,1500,N/A
56674,204571,Ken,Birkett,USA,1500,0,1500,N/A
56675,204572,Unknown,Ghoufe,IND,1500,0,1500,N/A
56676,204573,,Bryabayshi,IND,1500,0,1500,N/A
56677,204574,,Baghuiem,IND,1500,0,1500,N/A
56678,204575,Kristien,Cee,USA,1500,0,1500,N/A
56679,204576,Dennis,Englebrecht,USA,1500,0,1500,N/A
56680,204577,Kenny,Rogers,USA,1500,0,1500,N/A
56681,204578,Wayne,Redondo,USA,1500,0,1500,N/A
56682,204579,Mike,Capelouto,USA,1500,0,1500,N/A
56683,204580,Mike,Klarr,USA,1500,0,1500,N/A
56684,204581,Chris,Chapin,USA,1500,0,1500,N/A
56685,204582,,Ileto,,1500,0,1500,N/A
56686,204583,Unknown,Shretta,,1500,0,1500,N/A
56687,204584,Juan,Martin (Bra),BRA,1500,0,1500,N/A
56688,204585,Fernando,Van Ortz,BRA,1500,0,1500,N/A
56689,204586,Isidoro,Alvisi,ITA,1500,0,1500,N/A
56690,204587,Luigi,Costa,ITA,1500,0,1500,N/A
56691,204588,Unknown,Sahlman,USA,1500,0,1500,N/A
56692,204589,Unknown,Malley,,1500,0,1500,N/A
56693,204590,Jose,Jauregui,MEX,1500,0,1500,N/A
56694,204591,Unknown,Karney,,1500,0,1500,N/A
56695,204592,Unknown,Piquemal,FRA,1500,0,1500,N/A
56696,204593,Unknown,Panui,,1500,0,1500,N/A
56697,204594,H,Hsu,CHN,1500,0,1500,N/A
56698,204595,Unknown,Andres,,1500,0,1500,N/A
56699,204596,,Wyatt,,1500,0,1500,N/A
56700,204597,Ali,Mandani,IRI,1500,0,1500,N/A
56701,204598,Dave,Delancey,USA,1500,0,1500,N/A
56702,204599,Ali,Kahn,USA,1500,0,1500,N/A
56703,204600,Roy,Dance,USA,1500,0,1500,N/A
56704,204601,Fred,Mullane,USA,1500,0,1500,N/A
56705,204602,Unknown,Staub,USA,1500,0,1500,N/A
56706,204603,Trevor,Reeves,AUS,1500,0,1500,N/A
56707,204604,Joseh,Salibi,BRA,1500,0,1500,N/A
56708,204605,Asimiu,Oba,NGR,1500,0,1500,N/A
56709,204606,Ayoola,Obi,NGR,1500,0,1500,N/A
56710,204607,O,Obanure,NGR,1500,0,1500,N/A
56711,204608,A,Aguilar,MEX,1500,0,1500,N/A
56712,204609,B,Baraldi,ITA,1500,0,1500,N/A
56713,204610,T,Mcneil,USA,1500,0,1500,N/A
56714,204611,Brian,Bowman,AUS,1500,0,1500,N/A
56715,204612,J,Karamitsu,JPN,1500,0,1500,N/A
56716,204613,Terry,Saunders,AUS,1500,0,1500,N/A
56717,204614,Andrea,Rizzo,ITA,1500,0,1500,N/A
56718,204615,Ian,Hewitt,GBR,1500,0,1500,N/A
56719,204616,,Ritcher,,1500,0,1500,N/A
56720,204617,Patrick,Bousquet,FRA,1500,0,1500,N/A
56721,204618,Somsak,Rintaranulux,THA,1500,0,1500,N/A
56722,204619,E,Pampoulov,,1500,0,1500,N/A
56723,204620,,Geliaskov,,1500,0,1500,N/A
56724,204621,,Hennik,,1500,0,1500,N/A
56725,204622,Nigel,Orourke,CAN,1500,0,1500,N/A
56726,204623,Hugh,Orourke,CAN,1500,0,1500,N/A
56727,204624,Brian,Halder,CAN,1500,0,1500,N/A
56728,204625,Paul,O'Donoghue,CAN,1500,0,1500,N/A
56729,204626,S,Dellisanti,ITA,1500,0,1500,N/A
56730,204627,Morakinyo,Akande,NGR,1500,0,1500,N/A
56731,204628,Olalekan,Onileere,NGR,1500,0,1500,N/A
56732,204629,M,Flanders,USA,1500,0,1500,N/A
56733,204630,Kreg,Yingst,USA,1500,0,1500,N/A
56734,204631,Billy,Porter,USA,1500,0,1500,N/A
56735,204632,Carlos,Medranos,MEX,1500,0,1500,N/A
56736,204633,Shinichi,Fujiwara,JPN,1500,0,1500,N/A
56737,204634,Rob,Castorri,USA,1500,0,1500,N/A
56738,204635,Vincente,Braga,ITA,1500,0,1500,N/A
56739,204636,,Stape,,1500,0,1500,N/A
56740,204637,Carlos,Sa,BRA,1500,0,1500,N/A
56741,204638,Marcio,Alegre,BRA,1500,0,1500,N/A
56742,204639,I,Cocodia,NGR,1500,0,1500,N/A
56743,204640,J,Atiso,GHA,1500,0,1500,N/A
56744,204641,C,Nzekwe,NGR,1500,0,1500,N/A
56745,204642,Friday,Ohunwu,NGR,1500,0,1500,N/A
56746,204643,,Carney,,1500,0,1500,N/A
56747,204644,Unknown,Holchand,,1500,0,1500,N/A
56748,204645,Unknown,Mignucci,ITA,1500,0,1500,N/A
56749,204646,Martin,Whitehead,,1500,0,1500,N/A
56750,204647,Unknown,Montagno,,1500,0,1500,N/A
56751,204648,Robert,Kaplan,USA,1500,0,1500,N/A
56752,204649,,Meilich,,1500,0,1500,N/A
56753,204650,Joel,Napoles,MEX,1500,0,1500,N/A
56754,204651,Angelo,Chiaiese,ITA,1500,0,1500,N/A
56755,204652,Luigi,Chiaiese,ITA,1500,0,1500,N/A
56756,204653,Fabio,Mion Bet,VEN,1500,0,1500,N/A
56757,204654,Robert,Petrie,USA,1500,0,1500,N/A
56758,204655,V,Alvarez,ESP,1500,0,1500,N/A
56759,204656,H,Trickey,,1500,0,1500,N/A
56760,204657,Unknown,Hoshono,,1500,0,1500,N/A
56761,204658,,Benroi,ISR,1500,0,1500,N/A
56762,204659,Unknown,Rachnimov,ISR,1500,0,1500,N/A
56763,204660,Jose Miguel,Ayala,CHI,1500,0,1500,N/A
56764,204661,Unknown,Manean,,1500,0,1500,N/A
56765,204662,,Agger,,1500,0,1500,N/A
56766,204663,Unknown,Gishaov,,1500,0,1500,N/A
56767,204664,Unknown,McDonald,,1500,0,1500,N/A
56768,204665,,Bradley,,1500,0,1500,N/A
56769,204666,Unknown,Marrouki,,1500,0,1500,N/A
56770,204667,Unknown,Tarkkila,,1500,0,1500,N/A
56771,204668,Unknown,Ruess,,1500,0,1500,N/A
56772,204669,Unknown,Faul,,1500,0,1500,N/A
56773,204670,,Mezger,,1500,0,1500,N/A
56774,204671,Unknown,Rameiser,,1500,0,1500,N/A
56775,204672,Amen,Orlando,,1500,0,1500,N/A
56776,204673,Keith,Barton,AUS,1500,0,1500,N/A
56777,204674,,Atkinson,USA,1500,0,1500,N/A
56778,204675,Richard,O'Farrell,AUS,1500,0,1500,N/A
56779,204676,Unknown,Sman,,1500,0,1500,N/A
56780,204677,,Wills,,1500,0,1500,N/A
56781,204678,Alejandro,Paxtot,ARG,1500,0,1500,N/A
56782,204679,,Zapata,,1500,0,1500,N/A
56783,204680,,Mezquita,ESP,1500,0,1500,N/A
56784,204681,,Vicens,,1500,0,1500,N/A
56785,204682,Unknown,Lodigiani,,1500,0,1500,N/A
56786,204683,Bruno,Lafont,FRA,1500,0,1500,N/A
56787,204684,Unknown,Guendel,,1500,0,1500,N/A
56788,204685,Unknown,Rigaf,,1500,0,1500,N/A
56789,204686,Archie,Adamopoulos,AUS,1500,0,1500,N/A
56790,204687,Mark,Mcloughlin,AUS,1500,0,1500,N/A
56791,204688,,Segun,,1500,0,1500,N/A
56792,204689,Carl,Fischer,USA,1500,0,1500,N/A
56793,204690,Dennis,Soumilas,AUS,1500,0,1500,N/A
56794,204691,Anastasis,Bavelas,GRE,1500,0,1500,N/A
56795,204692,David,Yawalkar,GER,1500,0,1500,N/A
56796,204693,Laurent,Munerat,FRA,1500,0,1500,N/A
56797,204694,David,Perez Gonzalez,ESP,1500,0,1500,N/A
56798,204695,Juan Cruz,Herreros,ARG,1500,0,1500,N/A
56799,204696,Akira,Kuwada,ARG,1500,0,1500,N/A
56800,204697,David,Burstein,USA,1500,0,1500,N/A
56801,204698,Boyd,Michau,RSA,1500,0,1500,N/A
56802,204699,Uros,Bende,SLO,1500,0,1500,N/A
56803,204700,Toki,Sherbakov,USA,1500,0,1500,N/A
56804,204701,Sven,Frerking,GER,1500,0,1500,N/A
56805,204702,Go,Matsunaga,JPN,1500,0,1500,N/A
56806,204703,Daniel,Gal,USA,1500,0,1500,N/A
56807,204704,Scott,Kahler,USA,1500,0,1500,N/A
56808,204705,Jean Charles,Diame,FRA,1500,0,1500,N/A
56809,204706,Dirk,Homscheid,GER,1500,0,1500,N/A
56810,204707,Gregory,Guillon,FRA,1500,0,1500,N/A
56811,204708,Gerald,Schwarzenpoller,AUT,1500,0,1500,N/A
56812,204709,Bjorn Claes,Ziegler,SWE,1500,0,1500,N/A
56813,204710,Pierre Larry,Petrone,FRA,1500,0,1500,N/A
56814,204711,Tomas,Patino,COL,1500,0,1500,N/A
56815,204712,Patrik,Steinmetz,GER,1500,0,1500,N/A
56816,204713,Kristoffer,Schimpf,GER,1500,0,1500,N/A
56817,204714,Andrea,Baldini,ITA,1500,0,1500,N/A
56818,204715,Christian,Schmidt,GER,1500,0,1500,N/A
56819,204716,Erik,Hjertonsson,SWE,1500,0,1500,N/A
56820,204717,Giacomo,Sano,VEN,1500,0,1500,N/A
56821,204718,Federico,Chavarria,CRC,1500,0,1500,N/A
56822,204719,Philippe,Perrier,FRA,1500,0,1500,N/A
56823,204720,Jason Thomas,Hill,USA,1500,0,1500,N/A
56824,204721,Michael,Perkinson,USA,1500,0,1500,N/A
56825,204722,Mandour,Abdalla,SUD,1500,0,1500,N/A
56826,204723,Jadielson Silva De,Araujo,BRA,1500,0,1500,N/A
56827,204724,Matias,Bisiaux,FRA,1500,0,1500,N/A
56828,204725,David,Delabie,FRA,1500,0,1500,N/A
56829,204726,Jorge Mario,Ramos,COL,1500,0,1500,N/A
56830,204727,Roberto,Martinez Torres,PAN,1500,0,1500,N/A
56831,204728,Cristian,Schillaci,ITA,1500,0,1500,N/A
56832,204729,Andre,Luz,BRA,1500,0,1500,N/A
56833,204730,Paul Henri,Teyssedre,FRA,1500,0,1500,N/A
56834,204731,Andrea,Murari,ITA,1500,0,1500,N/A
56835,204732,Marius,Wahlier,GER,1500,0,1500,N/A
56836,204733,Sven,Poslusny,GER,1500,0,1500,N/A
56837,204734,Tim,America,NED,1500,0,1500,N/A
56838,204735,Rene,Lindenbergh,NED,1500,0,1500,N/A
56839,204736,Lisandro Nicolas,Giraldi,ARG,1500,0,1500,N/A
56840,204737,Alejandro,Moreno,MEX,1500,0,1500,N/A
56841,204738,Nicola,Ferrari,ITA,1500,0,1500,N/A
56842,204739,Patxi,Mintegui,ESP,1500,0,1500,N/A
56843,204740,Jenner,Stevenson,CAN,1500,0,1500,N/A
